,Name,NameMnemonic,StateCode,hist_mean,hist_std,hist_min,hist_max,hist_median,hist_pr60,hist_pr70,hist_pr80,hist_pr90,hist_pr95,rcp45_mean,rcp45_std,rcp45_min,rcp45_max,rcp45_median,rcp85_mean,rcp85_std,rcp85_min,rcp85_max,rcp85_median,1990_2019_mean,1990_2019_std,1990_2019_min,1990_2019_max,1990_2019_median
0,Hanford Office of River Protection,Hanford ,WA,0.006167624337332794,0.0451915526214916,0.0,0.3411122639974052,0.0,0.0,0.0,0.0,0.0,0.0,0.27443307031668596,1.0459898085619546,0.0,7.67997872488854,0.0,6.354882388284123,14.60012216705152,0.0,81.6134209042513,0.09728280203683648,3571.612262955097,278.0942435564402,2991.5115216064537,4170.142685198113,3573.484018903469
1,Moab,Moab,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444292751159321,0.4006266940684848,0.0,2.7699586995443495,0.0,6.138382892086978,13.444808391530247,0.0,65.30421444847553,0.008306288946244644,3656.5211003556365,281.2409690368172,3093.9068005371173,4215.812180001404,3659.1566530936198
2,Oak Ridge,ORNL,TN,0.006052459405393222,0.043491748619653915,0.0,0.32841259184338734,0.0,0.0,0.0,0.0,0.0,0.0,0.1676719747258018,0.6974217663737343,0.0,5.39227608816975,0.0,3.083041549110657,7.879221039067261,0.0,50.22992199125805,0.0,4524.333181831859,286.78402626750494,3964.640732770657,5140.986294904447,4522.0406969343
3,Portsmouth,Portsmouth,OH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10704211548085472,0.4325402479326714,0.0,3.003002232142921,0.0,2.551251295528432,6.280721548481013,0.0,35.655605265299926,0.0,3700.9954572315023,261.10473770072105,3185.9276322719124,4235.535280936114,3698.590321132124
4,Savannah River Site,SRS,SC,0.13784093791936006,0.582254238569325,0.0,3.7433909679595017,0.0,0.0,0.02842107863653489,0.04400989350818647,0.1960147385370204,0.4419887070428875,1.32967383435703,3.7902734275438696,0.0,23.926458217076192,0.0,10.770090315025689,24.711155648119004,0.0,148.43685564313776,0.44632936023533415,6056.9409124154645,326.77950108631484,5409.250460030704,6787.392548217786,6050.305037318651
5,Waste Isolation Pilot Plant (WIPP),WIPP,NM,0.012298476031037977,0.061725082074196,0.0,0.40730375744049124,0.0,0.0,0.0,0.0,0.0,0.02281347365606597,1.904295120213543,4.592999788160846,0.0,28.70019121442569,0.050749569847475244,23.8419400924176,43.070257993034225,0.0,207.0692453438918,1.4463641793387834,5672.565383664598,327.8926427950098,4998.297366420212,6331.70087402345,5652.621066807349
6,West Valley Demonstration Project,WVDP,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167825654406155,0.0038943842915968897,0.0,0.03592578706287411,0.0,0.12385399568165684,0.6405084548673095,0.0,4.961543782552151,0.0,2194.337453829768,204.7854274322714,1783.9612928990016,2651.6144578334342,2176.62321794783
7,Paducah,Paducah,KY,0.1496542457009693,0.6837770468347236,0.0,4.5877915445964375,0.0,0.0,0.0,0.06065025692894567,0.1924485124860521,0.41180152529763214,1.511332085695891,4.664635783502449,0.0,30.966722470238512,0.0,17.936182090504452,37.316068731398225,0.0,198.5966857328889,1.0482992263067676,4971.903177403052,314.3557685490479,4370.989498901377,5660.714097813209,4968.234257812512
8,Energy Technology Engineering Center (ETEC),ETEC,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025751539421662558,0.018029139078192154,0.0,0.15169520786830928,0.0,4043.4690301483747,332.14426493402175,3349.188348999037,4733.095223301494,4039.2551223319065
