,mean,std,date
0,0.0,0.0,1950-01-01
1,1.2234593802337,1.883646478075051,1950-01-02
2,1.0775596741625901,2.6797859614175485,1950-01-03
3,0.2674541882372848,0.425768206201266,1950-01-04
4,0.24858202436267415,0.424200633983765,1950-01-05
5,0.4697042630242874,0.727427666816409,1950-01-06
6,0.3291641448023646,0.4437238038558197,1950-01-07
7,0.4193136615088276,0.5979198840544983,1950-01-08
8,0.43339802467211747,0.6627808759399297,1950-01-09
9,1.4062423785487357,3.2969627141342737,1950-01-10
10,1.5053689137857873,1.9074577797570167,1950-01-11
11,0.243429555640822,0.4883469533997511,1950-01-12
12,0.3810216918022239,0.4489548124142966,1950-01-13
13,0.4174009680647422,0.7787574046232612,1950-01-14
14,0.6862064713719259,1.5884133841014083,1950-01-15
15,0.7212657627048559,1.0407044648887565,1950-01-16
16,0.0,0.0,1950-01-17
17,0.2603850351079018,0.33654623032346853,1950-01-18
18,0.2534252772745406,0.4015864415190966,1950-01-19
19,1.3872358850578945,3.425495965539871,1950-01-20
20,1.0053435198772473,1.515397073729474,1950-01-21
21,0.7222100287955462,1.1670626581856212,1950-01-22
22,1.4406370880091603,2.345197307065487,1950-01-23
23,1.2564019384756517,2.1415845582619975,1950-01-24
24,0.5128449812202364,0.85608305673337,1950-01-25
25,0.32070985095223087,0.720294619524614,1950-01-26
26,0.7419864837816347,1.5480108903411776,1950-01-27
27,1.055913033217491,1.8779017718951665,1950-01-28
28,1.006718003957628,1.4641034404345945,1950-01-29
29,0.5396947915057483,0.7087782679103667,1950-01-30
30,0.20354791777208447,0.41179789900549824,1950-01-31
31,1.3759188875025887,3.530819350719008,1950-02-01
32,0.8375234458542634,1.541799689321801,1950-02-02
33,1.4800352419050407,2.484890790401028,1950-02-03
34,1.7634225289579522,3.392941296708467,1950-02-04
35,1.1335614396037792,1.4018988323758526,1950-02-05
36,0.7008266263255791,1.1593273995389235,1950-02-06
37,0.5397372110629866,1.0133920238594674,1950-02-07
38,0.4112387943320885,0.6763835513112872,1950-02-08
39,0.5835330537073398,1.2631468297069237,1950-02-09
40,0.6811749188532953,0.9663321739561141,1950-02-10
41,0.30561629989408956,0.42934365785985706,1950-02-11
42,0.14988439850997434,0.23091142000488452,1950-02-12
43,0.779672080844713,1.613605056711685,1950-02-13
44,0.41166032806846226,0.9911996801803681,1950-02-14
45,0.0,0.0,1950-02-15
46,0.4496197135949842,0.8847874957623612,1950-02-16
47,0.28060469761450285,0.5080394976508665,1950-02-17
48,0.48714536695635097,0.7802033003844898,1950-02-18
49,1.0271247646804633,1.6413947757912941,1950-02-19
50,0.7096978687578874,1.0172582765371185,1950-02-20
51,0.983496741977368,1.998142589281303,1950-02-21
52,1.146312776628682,1.8384256726785813,1950-02-22
53,0.19605901517414687,0.29274271589839673,1950-02-23
54,0.24641275317987624,0.3902914833277359,1950-02-24
55,0.28589643522991537,0.48585963815115496,1950-02-25
56,1.0092455104963196,2.002088195844113,1950-02-26
57,0.0,0.0,1950-02-27
58,0.4852045076924177,0.6167677564538147,1950-02-28
59,0.3708832576405387,0.9288188499630028,1950-03-01
60,0.3277466448837783,0.5716477424268541,1950-03-02
61,0.3799958665370338,0.8293382761089466,1950-03-03
62,0.2568352741637422,0.33191905194674326,1950-03-04
63,0.6673697869311062,1.0443941376694492,1950-03-05
64,1.188400056948272,2.465114827334737,1950-03-06
65,0.4412000352333832,0.7324227688568123,1950-03-07
66,0.8940721819141929,1.609747236465889,1950-03-08
67,0.0,0.0,1950-03-09
68,0.9328446828086661,1.3457786165184797,1950-03-10
69,0.34645603193277047,0.5456684382536132,1950-03-11
70,0.4095913351225785,0.5823253347493069,1950-03-12
71,0.5474112089554443,0.9605601448058304,1950-03-13
72,0.2573878705853921,0.33730212769295004,1950-03-14
73,0.23602018710724743,0.6222921409536492,1950-03-15
74,0.4371029458785155,0.9270259170717654,1950-03-16
75,1.245815723398534,3.9311917890090258,1950-03-17
76,0.16811353092975875,0.2275974402346942,1950-03-18
77,0.6899666125751277,1.542338879718631,1950-03-19
78,0.64101474500993,1.182210518617264,1950-03-20
79,0.41635334017493214,0.91868647446905,1950-03-21
80,0.27466827386238685,0.4526134591864588,1950-03-22
81,0.0,0.0,1950-03-23
82,0.45283957887087517,1.0082398724661839,1950-03-24
83,0.06342095026151842,0.0956543170911928,1950-03-25
84,0.18119262503465247,0.42109605143421114,1950-03-26
85,0.4343024586270466,0.9985225639680962,1950-03-27
86,1.028315274756356,2.1491563691501754,1950-03-28
87,0.5672388013051334,1.680247341554134,1950-03-29
88,0.33568634723581325,0.6735747547084696,1950-03-30
89,0.2269458582586838,0.39331296682903233,1950-03-31
90,0.2903231648815563,0.5458589580485407,1950-04-01
91,0.6206371802753503,1.2810014985866638,1950-04-02
92,0.7336895128121667,1.9209575195332655,1950-04-03
93,0.6339151029708644,1.4725395917240827,1950-04-04
94,0.12079426617544543,0.26485205781989074,1950-04-05
95,0.20250610554017254,0.3482925593319459,1950-04-06
96,0.152196014196956,0.3447636326586727,1950-04-07
97,0.0,0.0,1950-04-08
98,0.4508586365139828,0.6984516632153395,1950-04-09
99,0.47498170506514725,0.8582382467499059,1950-04-10
100,0.5119366586053989,0.8268334957216559,1950-04-11
101,0.6197122065064572,1.5868629887397998,1950-04-12
102,0.6753524770569389,1.280589284541487,1950-04-13
103,0.5876475732593788,0.9384131267144825,1950-04-14
104,1.0044548661296306,1.4628330667288028,1950-04-15
105,0.4375425347201859,0.7075799782236173,1950-04-16
106,0.38426369641716257,0.7751324966090526,1950-04-17
