,Name,NameMnemonic,StateCode,hist_mean,hist_max,hist_median,hist_70p,hist_95p,hist_10yr_mean,hist_10yr_max,hist_10yr_median,hist_10yr_70p,hist_10yr_95p,rcp45_mean,rcp45_max,rcp45_median,mid_rcp45_mean,mid_rcp45_max,mid_rcp45_median,late_rcp45_mean,late_rcp45_max,late_rcp45_median,rcp85_mean,rcp85_max,rcp85_median,mid_rcp85_mean,mid_rcp85_max,mid_rcp85_median,late_rcp85_mean,late_rcp85_max,late_rcp85_median,shifting_rcp45,shifting_rcp85,shifting_mid_rcp45,shifting_late_rcp45,shifting_mid_rcp85,shifting_late_rcp85
0,Hanford Office of River Protection,Hanford ,WA,813.19,1176.44,800.06,877.55,1064.95,909.92,1141.65,900.3,970.9,1103.32,1380.57,1997.86,1390.13,1394.56,1675.32,1380.92,1582.26,1861.88,1563.52,1701.79,2900.84,1654.07,1590.9,1876.59,1580.9,2437.41,2777.88,2412.92,3,3,3,3,3,3
1,Moab,Moab,UT,963.96,1347.97,958.94,1030.26,1220.26,1087.82,1307.29,1098.26,1157.92,1277.81,1585.11,2230.53,1592.75,1624.1,1873.93,1616.7,1817.64,2075.91,1811.94,1932.46,3228.51,1874.13,1795.09,2095.14,1788.01,2665.63,3060.37,2664.24,3,3,3,3,3,3
2,Oak Ridge,ORNL,TN,1270.15,1661.54,1250.36,1335.24,1536.73,1397.43,1609.1,1395.57,1462.52,1572.8,1892.49,2490.14,1914.24,1941.8,2220.14,1936.21,2088.84,2349.75,2078.47,2237.86,3534.11,2166.67,2093.88,2337.06,2085.74,3021.79,3391.35,2990.19,3,3,3,3,3,3
3,Portsmouth,Portsmouth,OH,896.02,1252.52,881.42,962.98,1122.07,1002.53,1185.94,997.53,1059.55,1159.09,1456.41,2017.84,1477.99,1504.83,1733.25,1513.61,1639.14,1895.37,1624.94,1788.06,2966.0,1723.39,1658.96,1913.58,1652.38,2522.21,2845.09,2515.86,3,3,3,3,3,3
4,Savannah River Site,SRS,SC,2065.04,2543.39,2038.48,2141.88,2380.92,2234.56,2464.58,2237.85,2303.52,2428.03,2776.65,3495.15,2797.09,2809.5,3117.68,2793.92,3013.15,3315.32,3012.81,3167.67,4626.22,3091.04,3011.8,3308.87,3000.76,4047.48,4441.2,4020.44,3,3,3,3,3,3
5,Waste Isolation Pilot Plant (WIPP),WIPP,NM,1976.11,2460.01,1971.77,2072.02,2300.57,2093.41,2395.68,2090.51,2179.14,2348.24,2756.93,3489.87,2778.05,2794.56,3121.36,2798.24,3051.34,3349.03,3060.43,3166.84,4738.03,3079.85,2980.37,3315.15,2962.83,4112.58,4575.21,4097.7,3,3,3,3,3,3
6,West Valley Demonstration Project,WVDP,NY,250.52,479.69,237.79,287.95,388.0,306.36,439.38,299.06,344.58,415.92,589.76,1000.43,600.32,612.81,772.71,611.3,717.93,909.05,695.19,837.98,1741.72,777.77,741.38,936.9,735.91,1378.21,1620.5,1375.59,3,3,3,3,3,3
7,Paducah,Paducah,KY,1638.42,2104.06,1622.1,1715.62,1942.19,1753.28,2026.22,1748.54,1827.79,1976.32,2319.51,3045.73,2341.44,2359.71,2643.32,2352.11,2531.83,2856.82,2512.24,2740.95,4248.42,2676.52,2592.87,2907.8,2580.68,3607.1,4062.67,3570.19,3,3,3,3,3,3
8,Energy Technology Engineering Center (ETEC),ETEC,CA,462.03,730.6,458.58,513.58,640.03,534.87,694.37,528.92,578.85,672.84,923.94,1465.38,935.33,943.94,1153.57,941.43,1105.85,1333.45,1098.42,1209.44,2308.78,1141.95,1090.04,1337.43,1078.67,1842.84,2150.24,1828.74,3,3,3,3,3,3
