,historical,rcp45,rcp85
1950-12-31,35.42,,
1951-12-31,39.56,,
1952-12-31,32.48,,
1953-12-31,30.43,,
1954-12-31,34.12,,
1955-12-31,26.99,,
1956-12-31,31.11,,
1957-12-31,39.76,,
1958-12-31,39.71,,
1959-12-31,41.22,,
1960-12-31,40.32,,
1961-12-31,32.02,,
1962-12-31,30.03,,
1963-12-31,30.72,,
1964-12-31,35.25,,
1965-12-31,33.63,,
1966-12-31,38.52,,
1967-12-31,39.66,,
1968-12-31,33.28,,
1969-12-31,34.69,,
1970-12-31,42.33,,
1971-12-31,32.24,,
1972-12-31,39.54,,
1973-12-31,37.9,,
1974-12-31,47.07,,
1975-12-31,27.68,,
1976-12-31,41.4,,
1977-12-31,34.71,,
1978-12-31,32.82,,
1979-12-31,31.87,,
1980-12-31,32.34,,
1981-12-31,34.29,,
1982-12-31,36.89,,
1983-12-31,34.32,,
1984-12-31,36.2,,
1985-12-31,31.25,,
1986-12-31,40.47,,
1987-12-31,34.07,,
1988-12-31,36.36,,
1989-12-31,36.39,,
1990-12-31,41.88,,
1991-12-31,38.83,,
1992-12-31,35.91,,
1993-12-31,35.77,,
1994-12-31,32.64,,
1995-12-31,27.27,,
1996-12-31,33.65,,
1997-12-31,30.55,,
1998-12-31,30.64,,
1999-12-31,32.94,,
2000-12-31,29.07,,
2001-12-31,34.95,,
2002-12-31,39.41,,
2003-12-31,36.94,,
2004-12-31,35.4,,
2005-12-31,38.89,,
2006-12-31,,33.57,36.06
2007-12-31,,30.45,32.2
2008-12-31,,31.61,40.05
2009-12-31,,44.83,37.78
2010-12-31,,31.98,34.27
2011-12-31,,38.78,33.56
2012-12-31,,35.41,42.28
2013-12-31,,34.35,44.52
2014-12-31,,30.1,43.58
2015-12-31,,42.68,41.16
2016-12-31,,33.09,41.91
2017-12-31,,41.61,37.4
2018-12-31,,30.95,29.57
2019-12-31,,31.76,31.29
2020-12-31,,37.09,31.44
2021-12-31,,30.36,39.74
2022-12-31,,29.84,34.22
2023-12-31,,30.96,42.43
2024-12-31,,46.94,28.97
2025-12-31,,28.93,38.12
2026-12-31,,36.71,41.63
2027-12-31,,32.33,42.12
2028-12-31,,37.31,27.95
2029-12-31,,33.0,41.67
2030-12-31,,32.86,36.29
2031-12-31,,45.8,42.73
2032-12-31,,35.6,29.19
2033-12-31,,31.95,36.19
2034-12-31,,37.31,40.28
2035-12-31,,34.28,34.94
2036-12-31,,35.97,41.25
2037-12-31,,46.29,32.25
2038-12-31,,33.69,38.21
2039-12-31,,36.85,32.61
2040-12-31,,47.99,35.18
2041-12-31,,31.74,42.64
2042-12-31,,32.26,40.07
2043-12-31,,32.03,45.29
2044-12-31,,34.71,38.48
2045-12-31,,32.57,35.92
2046-12-31,,28.61,31.51
2047-12-31,,32.7,34.17
2048-12-31,,34.86,44.22
2049-12-31,,34.04,36.51
2050-12-31,,35.29,33.38
2051-12-31,,40.04,33.66
2052-12-31,,35.17,33.05
2053-12-31,,35.64,29.21
2054-12-31,,42.42,30.93
2055-12-31,,30.97,35.22
2056-12-31,,31.58,33.93
2057-12-31,,32.97,34.0
2058-12-31,,32.71,39.69
2059-12-31,,32.31,39.57
2060-12-31,,39.19,35.74
2061-12-31,,40.13,36.29
2062-12-31,,42.89,33.61
2063-12-31,,30.36,32.32
2064-12-31,,41.25,36.61
2065-12-31,,35.73,30.84
2066-12-31,,33.36,43.14
2067-12-31,,29.49,38.11
2068-12-31,,32.68,37.74
2069-12-31,,37.9,29.0
2070-12-31,,34.73,37.05
2071-12-31,,36.11,36.39
2072-12-31,,35.93,36.35
2073-12-31,,32.99,34.38
2074-12-31,,43.56,28.19
2075-12-31,,33.54,29.57
2076-12-31,,34.74,31.89
2077-12-31,,31.07,34.0
2078-12-31,,35.94,31.97
2079-12-31,,34.06,39.35
2080-12-31,,45.75,33.47
2081-12-31,,32.96,34.8
2082-12-31,,36.21,38.95
2083-12-31,,35.88,33.26
2084-12-31,,35.16,35.41
2085-12-31,,36.69,35.23
2086-12-31,,39.21,34.92
2087-12-31,,32.2,38.52
2088-12-31,,36.26,34.81
2089-12-31,,37.7,31.31
2090-12-31,,40.19,34.27
2091-12-31,,39.88,37.62
2092-12-31,,32.01,37.42
2093-12-31,,36.46,30.55
2094-12-31,,35.09,29.22
2095-12-31,,38.77,30.89
2096-12-31,,32.94,31.97
2097-12-31,,40.97,39.73
2098-12-31,,41.31,35.76
2099-12-31,,39.05,43.09
