date,spei
2015-12-31,-0.29
2016-12-31,0.09
2017-12-31,-0.13
2018-12-31,-0.24
2019-12-31,-0.07
2020-12-31,-0.11
2021-12-31,-0.13
2022-12-31,-0.16
2023-12-31,-0.43
2024-12-31,-0.52
2025-12-31,-0.77
2026-12-31,-0.38
2027-12-31,-0.18
2028-12-31,-0.15
2029-12-31,-0.57
2030-12-31,-0.5
2031-12-31,-0.25
2032-12-31,0.03
2033-12-31,-0.77
2034-12-31,-0.67
2035-12-31,0.01
2036-12-31,-0.2
2037-12-31,-0.41
2038-12-31,-0.79
2039-12-31,-0.5
2040-12-31,-0.27
2041-12-31,-0.56
2042-12-31,-0.43
2043-12-31,-0.58
2044-12-31,-0.35
2045-12-31,-0.4
2046-12-31,-0.46
2047-12-31,-0.59
2048-12-31,-0.3
2049-12-31,-0.67
2050-12-31,-1.01
2051-12-31,-0.81
2052-12-31,-0.51
2053-12-31,-0.39
2054-12-31,-0.66
2055-12-31,-1.41
2056-12-31,-0.4
2057-12-31,-0.17
2058-12-31,-0.06
2059-12-31,-0.59
2060-12-31,-0.95
2061-12-31,-0.99
2062-12-31,-0.28
2063-12-31,-0.25
2064-12-31,-0.46
2065-12-31,-1.02
2066-12-31,-0.68
2067-12-31,-1.25
2068-12-31,-0.96
2069-12-31,-0.57
2070-12-31,-0.0
2071-12-31,-0.7
2072-12-31,-0.18
2073-12-31,-0.19
2074-12-31,-0.38
2075-12-31,-0.39
2076-12-31,-0.65
2077-12-31,-1.06
2078-12-31,-0.27
2079-12-31,-0.78
2080-12-31,-1.17
2081-12-31,-0.52
2082-12-31,-1.16
2083-12-31,-1.03
2084-12-31,-0.91
2085-12-31,-0.63
2086-12-31,-1.12
2087-12-31,-1.49
2088-12-31,-1.37
2089-12-31,-0.99
2090-12-31,-0.43
2091-12-31,-0.83
2092-12-31,-1.08
2093-12-31,-0.5
2094-12-31,-1.07
2095-12-31,-1.13
2096-12-31,-0.45
2097-12-31,-0.96
2098-12-31,-1.13
2099-12-31,-0.96
2100-12-31,-0.93
